City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,cabo,-8.2833,-35.0333,300.11,71,8,3.6,BR,1730579782
366,carbonear,47.7332,-53.2148,277.67,76,99,5.79,CA,1730579783
367,kailua-kona,19.6406,-155.9956,302.13,74,40,4.12,US,1730579784
368,san ignacio,17.1561,-89.0714,301.23,78,75,0.0,BZ,1730579786
369,nhamunda,-2.1861,-56.7131,308.37,29,36,1.04,BR,1730579787
370,puerto armuelles,8.2833,-82.8667,298.2,90,100,4.92,PA,1730579699
371,saynshand,44.8824,110.1163,271.66,49,5,10.41,MN,1730579790
372,alaghsas,17.0187,8.0168,298.32,19,11,5.56,NE,1730579791
373,corumba,-19.0092,-57.6533,304.1,70,40,2.57,BR,1730579793
374,badger,64.8,-147.5333,266.13,81,75,3.6,US,1730579794
375,turpan,42.9333,89.1667,284.97,45,43,1.84,CN,1730579795
376,gillette,44.2911,-105.5022,280.39,67,0,10.29,US,1730579796
377,huntsville,34.7304,-86.5861,299.04,68,0,3.09,US,1730579797
378,agua prieta,31.3,-109.5667,296.59,17,0,6.17,MX,1730579798
379,mount isa,-20.7333,139.5,288.02,36,0,0.51,AU,1730579800
380,sabha,27.0377,14.4283,294.25,38,0,2.69,LY,1730579801
381,puerto rico,-26.796,-55.024,295.14,98,100,2.18,AR,1730579802
382,coyhaique,-45.5752,-72.0662,283.54,66,84,3.53,CL,1730579803
383,benguela,-12.5763,13.4055,298.17,79,91,2.68,AO,1730579804
384,soe,-9.8607,124.284,291.73,84,5,2.29,ID,1730579807
385,ust'-ilimsk,58.0006,102.6619,263.27,95,99,1.82,RU,1730579808
386,shenjiamen,29.9576,122.298,291.13,83,12,3.98,CN,1730579809
387,barro alto,-11.7608,-41.9117,303.14,32,96,4.48,BR,1730579810
388,howrah,22.5892,88.3103,298.15,88,20,0.0,IN,1730579811
389,mar del plata,-38.0023,-57.5575,289.16,87,100,5.36,AR,1730579812
390,nyrob,60.733,56.7202,274.15,97,100,3.87,RU,1730579813
391,morant bay,17.8815,-76.4093,300.58,81,18,5.66,JM,1730579815
392,port lincoln,-34.7333,135.8667,287.03,67,96,1.93,AU,1730579816
393,nema,57.5067,50.5011,269.2,88,100,8.29,RU,1730579817
394,berdigestyakh,62.0989,126.6992,252.87,100,96,0.48,RU,1730579818
395,pishva,35.308,51.7267,290.3,31,5,0.93,IR,1730579820
396,gereshk,31.8209,64.5701,293.11,26,30,1.95,AF,1730579821
397,east london,-33.0153,27.9116,293.05,89,85,3.91,ZA,1730579823
398,trincomalee,8.5711,81.2335,299.77,77,99,1.39,LK,1730579824
399,badiyah,22.45,58.8,297.82,39,0,0.46,OM,1730579825
400,genhe,50.7833,121.5167,266.96,99,98,1.37,CN,1730579826
401,severo-yeniseyskiy,60.3725,93.0408,256.53,97,13,1.84,RU,1730579827
402,port blair,11.6667,92.75,297.17,100,40,1.03,IN,1730579828
403,stephenville,32.2207,-98.2023,295.22,83,100,3.09,US,1730579830
404,port saint john's,-31.6229,29.5448,294.04,94,75,2.72,ZA,1730579831
405,kulsheim,49.6697,9.5225,278.14,93,88,2.86,DE,1730579832
406,phagwara,31.2178,75.7694,293.08,35,0,2.69,IN,1730579833
407,santa cruz,-17.8,-63.1667,302.85,79,40,7.72,BO,1730579670
408,posto fiscal rolim de moura,-13.0833,-62.2667,300.24,76,100,1.25,BR,1730579835
409,okanagan,50.3639,-119.35,279.49,89,100,0.48,CA,1730579836
410,labytnangi,66.6572,66.4183,270.42,94,100,4.03,RU,1730579838
411,lagoa,39.05,-27.9833,292.17,81,26,10.85,PT,1730579840
412,kuta,-8.7233,115.1723,300.12,100,20,0.51,ID,1730579841
413,kenai,60.5544,-151.2583,277.12,92,100,6.69,US,1730579842
414,weno,7.4515,151.8468,300.12,89,40,1.54,FM,1730579843
415,bengkulu,-3.8004,102.2655,296.93,93,100,0.96,ID,1730579845
416,grand baie,-20.0182,57.5802,297.84,86,2,0.89,MU,1730579750
417,cole harbour,44.6724,-63.4751,280.86,68,99,5.66,CA,1730579847
418,kristiansund,63.1115,7.732,277.51,87,75,3.6,NO,1730579848
419,manokwari,-0.8667,134.0833,299.46,79,100,2.62,ID,1730579849
420,rio gallegos,-51.6226,-69.2181,287.18,41,0,6.69,AR,1730579850
421,jining,35.405,116.5814,286.38,67,10,3.32,CN,1730579852
422,motueka,-41.1333,173.0167,284.87,44,5,1.13,NZ,1730579853
423,kone,-21.0595,164.8658,297.63,61,100,1.41,NC,1730579854
424,amga,60.8953,131.9608,252.02,100,100,1.0,RU,1730579855
425,senanga,-16.1167,23.2667,296.47,56,71,2.46,ZM,1730579856
426,labrador city,52.9463,-66.9114,270.1,77,100,6.17,CA,1730579857
427,faridpur,23.6,89.8333,297.43,75,0,2.16,BD,1730579859
428,piti village,13.4626,144.6933,301.18,88,40,4.12,GU,1730579860
429,pitimbu,-7.4706,-34.8086,299.43,64,44,6.34,BR,1730579861
430,mabaruma,8.2,-59.7833,301.43,72,79,2.85,GY,1730579862
431,tanumah,27.1,44.1333,298.65,41,55,7.02,SA,1730579863
432,muskogee,35.5834,-95.3336,293.72,78,100,6.69,US,1730579864
433,grand-bassam,5.2118,-3.7388,301.13,86,27,2.95,CI,1730579865
434,flying fish cove,-10.4217,105.6791,298.97,94,100,3.6,CX,1730579867
435,belyy yar,53.6039,91.3903,264.09,92,84,1.0,RU,1730579868
436,isangel,-19.55,169.2667,297.09,82,91,6.21,VU,1730579869
437,yung shue wan,22.2333,114.1167,298.01,75,100,0.45,HK,1730579870
438,farmington,36.7281,-108.2187,291.53,11,0,5.14,US,1730579838
439,charters towers,-20.1,146.2667,295.23,78,37,3.71,AU,1730579874
440,hinton,53.4001,-117.5857,277.5,62,46,1.13,CA,1730579875
441,north bend,43.4065,-124.2243,287.17,88,100,5.66,US,1730579876
442,rongelap,11.1635,166.8941,301.35,78,15,3.17,MH,1730579877
443,new plymouth,-39.0667,174.0833,281.66,100,90,4.74,NZ,1730579878
444,kingscliff,-28.2667,153.5667,293.04,94,100,2.57,AU,1730579879
445,alcaniz,41.05,-0.1333,286.63,90,5,1.08,ES,1730579880
446,miedzyzdroje,53.9292,14.451,276.25,44,98,3.04,PL,1730579882
447,chumphon,10.3333,98.8333,294.66,98,94,0.15,TH,1730579883
448,antonio enes,-16.2325,39.9086,297.68,84,9,2.71,MZ,1730579884
449,elliot lake,46.3834,-82.6331,277.39,55,12,2.41,CA,1730579885
450,grants,35.1473,-107.8514,292.28,14,0,6.17,US,1730579886
451,krasnyy chikoy,50.3643,108.7512,266.95,86,100,3.22,RU,1730579887
452,kokstad,-30.5472,29.4241,290.83,61,44,0.48,ZA,1730579889
453,hornostayivka,47.0078,33.729,280.63,45,1,9.84,UA,1730579890
454,opuwo,-18.0607,13.84,297.76,24,96,1.73,NA,1730579891
455,revda,56.801,59.9303,276.89,81,89,10.1,RU,1730579892
456,tuburan,6.6439,122.2736,299.65,80,100,0.4,PH,1730579893
457,barra de santo antonio,-9.4047,-35.5072,298.74,71,79,5.33,BR,1730579894
458,detroit lakes,46.8172,-95.8453,279.18,81,100,3.6,US,1730579895
459,kerch,45.3583,36.4758,284.95,52,94,10.26,UA,1730579897
460,basse-terre,16.1667,-61.6667,296.73,94,75,3.09,GP,1730579898
461,tangalle,6.024,80.7911,297.85,87,99,1.41,LK,1730579899
462,tolanaro,-25.0319,46.9987,298.19,83,40,9.26,MG,1730579900
463,pandan,14.0453,124.1694,299.76,86,100,4.58,PH,1730579901
464,plettenberg bay,-34.0527,23.3716,289.7,94,100,1.33,ZA,1730579902
465,bikenibeu village,1.3673,173.1241,302.13,74,20,1.54,KI,1730579903
466,kotido,2.9806,34.1331,299.23,40,98,4.12,UG,1730579905
467,wewak,-3.5534,143.6268,298.18,88,99,2.04,PG,1730579907
468,mwanza,-2.5167,32.9,296.59,68,19,2.51,TZ,1730579908
469,brookings,44.3114,-96.7984,288.96,66,0,7.72,US,1730579705
470,verkhnevilyuysk,63.4453,120.3167,258.22,97,96,1.91,RU,1730579911
471,sinabang,2.4803,96.3801,299.42,76,99,1.28,ID,1730579912
472,hohhot,40.8106,111.6522,279.31,61,20,7.0,CN,1730579913
473,sopur,34.3,74.4667,283.58,36,96,0.91,IN,1730579914
474,khonsa,27.0167,95.5667,292.33,85,0,1.87,IN,1730579915
475,dobrich,43.5667,27.8333,283.87,77,26,6.94,BG,1730579916
476,preobrazheniye,42.9019,133.9064,277.05,61,0,2.26,RU,1730579917
477,mulayjah,27.271,48.4242,296.97,60,0,1.65,SA,1730579919
478,ceres,37.5949,-120.9577,291.49,62,40,2.57,US,1730579920
479,upington,-28.4478,21.2561,302.36,10,28,4.12,ZA,1730579921
480,kupang,-10.1667,123.5833,299.47,94,8,0.51,ID,1730579922
481,fort mcmurray,56.7268,-111.381,272.92,86,100,3.6,CA,1730579923
482,nuuk,64.1835,-51.7216,273.08,92,100,11.18,GL,1730579926
483,abeche,13.8292,20.8324,300.38,23,10,2.97,TD,1730579927
484,chipata,-13.6333,32.65,294.96,62,9,2.73,ZM,1730579928
485,rio grande,-32.035,-52.0986,295.31,92,97,2.32,BR,1730579929
486,haiku-pauwela,20.9219,-156.3051,301.07,66,0,9.39,US,1730579930
487,toliara,-23.35,43.6667,297.75,80,0,3.51,MG,1730579931
488,dalnegorsk,44.5604,135.5701,271.96,70,1,1.92,RU,1730579933
489,saint-pierre,-21.3393,55.4781,294.97,78,0,2.57,RE,1730579934
490,kimbe,-5.5502,150.1429,297.75,90,97,1.45,PG,1730579935
491,hasaki,35.7333,140.8333,291.97,71,96,10.87,JP,1730579936
492,al matlin,37.2452,10.05,293.92,76,45,5.57,TN,1730579937
493,nadi,-17.8,177.4167,301.15,69,20,2.06,FJ,1730579938
494,arkhangel'sk,64.5401,40.5433,268.21,100,100,4.0,RU,1730579939
495,dolores,-36.3132,-57.6792,293.95,84,100,2.65,AR,1730579941
496,saint croix,17.7397,-64.7388,301.4,82,40,2.57,VI,1730579942
497,nili,33.7218,66.1302,283.33,33,66,0.63,AF,1730579943
498,nueva gerona,21.8833,-82.8,301.83,58,0,5.07,CU,1730579944
499,greensburg,40.3015,-79.5389,288.24,50,0,1.34,US,1730579945
500,alibag,18.6411,72.8792,299.88,64,11,3.13,IN,1730579946
501,ust'-talovka,50.5493,81.85,277.78,87,100,7.79,KZ,1730579947
502,goundam,16.4145,-3.6708,305.31,11,100,2.44,ML,1730579949
503,massawa,15.6097,39.45,304.11,55,1,1.49,ER,1730579950
504,mezhdurechenskiy,59.6,65.9333,273.39,96,100,7.88,RU,1730579951
505,manggar,-2.8833,108.2667,298.75,88,100,2.44,ID,1730579952
506,novo aripuana,-5.1206,-60.3797,308.8,35,98,1.61,BR,1730579954
507,baikonur,45.6167,63.3167,284.25,58,44,6.2,KZ,1730579955
508,grand-popo,6.2804,1.8225,300.03,80,88,3.34,BJ,1730579956
509,felipe carrillo puerto,19.5833,-88.05,303.47,58,33,2.53,MX,1730579958
510,les avirons,-21.2418,55.3394,293.36,78,0,2.57,RE,1730579959
511,hamina,60.5697,27.1979,272.77,72,17,7.21,FI,1730579960
512,nalut,30.3333,10.85,295.87,33,91,2.52,LY,1730579961
513,fukushima,37.75,140.4678,285.87,89,1,2.34,JP,1730579962
514,merizo village,13.2658,144.6691,300.92,87,98,6.9,GU,1730579963
515,vettaikkaranpudur,10.5667,76.9333,295.99,91,51,0.61,IN,1730579965
516,tidjikja,18.5564,-11.4271,303.0,20,0,3.15,MR,1730579966
517,mayahi,13.9553,7.6712,300.25,16,51,3.81,NE,1730579967
518,kisangani,0.5167,25.2,295.29,98,88,0.47,CD,1730579968
519,princeville,45.7668,-61.2985,278.99,70,100,3.09,CA,1730579969
520,yokadouma,3.5167,15.05,295.65,80,93,0.78,CM,1730579972
521,aitape,-3.1374,142.3475,297.82,87,99,1.55,PG,1730579973
522,thunder bay,48.4001,-89.3168,282.14,66,75,3.09,CA,1730579974
523,soteapan,18.2333,-94.8667,298.48,77,56,0.58,MX,1730579975
524,queenstown,-31.8976,26.8753,290.53,89,61,1.41,ZA,1730579976
525,karasburg,-28.0167,18.75,295.37,25,5,5.4,NA,1730579977
526,starodub,52.5844,32.7633,275.1,85,66,7.58,RU,1730579979
527,papao,-17.75,-149.55,300.97,69,18,0.56,PF,1730579980
528,olinda,-8.0089,-34.8553,300.0,74,40,5.66,BR,1730579981
529,mizdah,31.4451,12.9801,292.12,57,0,3.82,LY,1730579982
530,luanda,-8.8368,13.2343,298.15,83,40,4.63,AO,1730579983
531,hastings,50.8552,0.5729,286.01,42,100,6.97,GB,1730579984
532,kongolo,-5.3833,27.0,294.2,97,40,1.71,CD,1730579985
533,tuscania,42.4206,11.8712,287.86,89,97,2.02,IT,1730579987
534,souillac,-20.5167,57.5167,297.36,88,40,1.54,MU,1730579988
535,bethanie,-26.4833,17.15,296.39,27,3,2.51,NA,1730579989
536,zhanibek,49.4167,46.85,279.14,63,100,5.84,KZ,1730579990
537,prestatyn,53.3375,-3.4078,285.19,89,100,2.0,GB,1730579991
538,paso de los toros,-32.8167,-56.5167,296.28,90,78,8.57,UY,1730579992
539,port augusta,-32.5,137.7667,291.78,75,100,5.97,AU,1730579994
540,ibusuki,31.2333,130.65,293.86,83,100,2.95,JP,1730579995
541,amancio,20.8257,-77.5799,303.31,55,18,8.88,CU,1730579996
542,alenquer,-1.9417,-54.7383,308.03,33,72,3.12,BR,1730579998
543,san andres,12.5847,-81.7006,302.16,74,20,1.54,CO,1730579999
544,hotan,37.0997,79.9269,285.8,34,99,2.46,CN,1730580001
545,chavusy,53.8075,30.9712,275.57,75,36,7.9,BY,1730580002
546,ironwood,46.4547,-90.171,285.6,47,75,5.66,US,1730580003
547,lesnoy,57.6198,63.0784,279.1,88,100,8.44,RU,1730580004
548,ghanzi,-21.5667,21.7833,299.97,29,87,3.51,BW,1730580005
549,porto velho,-8.7619,-63.9039,305.18,62,75,4.63,BR,1730580006
550,bamboo flat,11.7,92.7167,297.2,100,40,1.03,IN,1730580007
551,southport,53.6478,-3.0065,285.29,82,75,2.06,GB,1730580009
552,anloga,5.7947,0.8973,300.3,81,83,4.38,GH,1730580010
553,cartagena,10.3997,-75.5144,299.94,89,40,2.06,CO,1730580011
554,magumeri,12.1131,12.8274,295.87,23,28,3.78,NG,1730580012
555,coari,-4.085,-63.1414,304.02,55,100,2.28,BR,1730580013
556,lecheng,25.1238,113.3254,290.28,88,19,1.71,CN,1730580014
557,andergrove,-21.0833,149.1833,298.29,67,90,4.63,AU,1730580015
558,howard springs,-12.497,131.047,297.1,86,1,1.51,AU,1730580017
559,belmonte,-15.8631,-38.8828,297.54,82,22,2.6,BR,1730580018
560,peniche,39.3558,-9.3811,291.18,90,0,3.93,PT,1730580019
561,askoy,60.4092,5.226,278.31,100,75,5.14,NO,1730580020
562,tagta,41.6504,59.9164,285.12,66,0,3.09,TM,1730580021
563,grand falls-windsor,48.9332,-55.6649,276.21,67,21,0.45,CA,1730580022
564,padang,-0.9492,100.3543,298.18,85,100,1.74,ID,1730580024
565,yuzhno-kurilsk,44.0306,145.8556,280.45,73,6,8.57,RU,1730580025
566,ak'ordat,15.5486,37.8867,302.76,28,43,2.29,ER,1730580027
567,chongwe,-15.3292,28.682,296.47,75,19,1.64,ZM,1730580028
568,douarnenez,48.0954,-4.329,284.58,93,100,3.6,FR,1730580029
569,quibdo,5.6947,-76.6611,300.34,83,75,4.12,CO,1730580031
570,enewetak,11.3474,162.3373,301.81,78,14,6.49,MH,1730580033
571,jiexiu,37.0244,111.9125,284.97,59,26,3.61,CN,1730580034
572,constitucion,-35.3333,-72.4167,288.81,54,100,7.62,CL,1730580035
573,circleville,39.6006,-82.946,288.6,45,0,3.09,US,1730580036
574,zhangzhou,24.5133,117.6556,293.16,93,68,0.4,CN,1730580038
575,kincardine,56.0667,-3.7167,284.3,88,100,3.76,GB,1730580039
576,zyryanovsk,49.7386,84.2719,272.37,93,100,0.38,KZ,1730580040
